未分组,#genre#
东方卫视,http://123.159.126.13:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.159.126.13:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.159.126.13:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.159.126.13:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.159.126.13:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.159.126.13:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.159.126.13:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.159.126.13:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.159.126.13:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.159.126.13:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.159.126.13:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.159.126.13:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.159.126.13:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.159.126.13:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1-综合,http://171.43.64.71:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://171.43.64.71:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://171.43.64.71:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://171.43.64.71:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://171.43.64.71:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://171.43.64.71:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://171.43.64.71:9901/tsfile/live/faacts/0007_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://171.43.64.71:9901/tsfile/live/faacts/0008_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://171.43.64.71:9901/tsfile/live/faacts/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://171.43.64.71:9901/tsfile/live/faacts/0010_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://171.43.64.71:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://171.43.64.71:9901/tsfile/live/faacts/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://171.43.64.71:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://171.43.64.71:9901/tsfile/live/faacts/0014_2.m3u8?key=txiptv&playlive=1&authid=0
十堰新闻,http://171.43.64.71:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://171.43.64.71:9901/tsfile/live/faacts/0015_2.m3u8?key=txiptv&playlive=1&authid=0
十堰经济旅游,http://171.43.64.71:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
中央教育,http://171.43.64.71:9901/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://171.43.64.71:9901/tsfile/live/faacts/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.43.64.71:9901/tsfile/live/faacts/0132_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.43.64.71:9901/tsfile/live/faacts/0119_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://171.43.64.71:9901/tsfile/live/faacts/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://171.43.64.71:9901/tsfile/live/faacts/1016_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://171.43.64.71:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北电视台,http://171.43.64.71:9901/tsfile/live/faacts/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://171.43.64.71:9901/tsfile/live/faacts/1017_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://171.43.64.71:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.43.64.71:9901/tsfile/live/faacts/0128_2.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.43.64.71:9901/tsfile/live/faacts/0125_2.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://171.43.64.71:9901/tsfile/live/faacts/0127_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.43.64.71:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://171.43.64.71:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://171.43.64.71:9901/tsfile/live/faacts/0141_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.43.64.71:9901/tsfile/live/faacts/0142_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.43.64.71:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://171.43.65.221:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://171.43.65.221:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://171.43.65.221:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://171.43.65.221:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://171.43.65.221:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://171.43.65.221:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://171.43.65.221:9901/tsfile/live/faacts/0007_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://171.43.65.221:9901/tsfile/live/faacts/0008_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://171.43.65.221:9901/tsfile/live/faacts/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://171.43.65.221:9901/tsfile/live/faacts/0010_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://171.43.65.221:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://171.43.65.221:9901/tsfile/live/faacts/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://171.43.65.221:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://171.43.65.221:9901/tsfile/live/faacts/0014_2.m3u8?key=txiptv&playlive=1&authid=0
十堰新闻,http://171.43.65.221:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://171.43.65.221:9901/tsfile/live/faacts/0015_2.m3u8?key=txiptv&playlive=1&authid=0
十堰经济旅游,http://171.43.65.221:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
中央教育,http://171.43.65.221:9901/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://171.43.65.221:9901/tsfile/live/faacts/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.43.65.221:9901/tsfile/live/faacts/0132_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.43.65.221:9901/tsfile/live/faacts/0119_1.m3u8?key=txiptv&playlive=1&authid=0
湖北垄上,http://171.43.65.221:9901/tsfile/live/faacts/1013_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://171.43.65.221:9901/tsfile/live/faacts/1016_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://171.43.65.221:9901/tsfile/live/faacts/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北电视台,http://171.43.65.221:9901/tsfile/live/faacts/1014_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视,http://171.43.65.221:9901/tsfile/live/faacts/1017_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://171.43.65.221:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.43.65.221:9901/tsfile/live/faacts/0128_2.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.43.65.221:9901/tsfile/live/faacts/0125_2.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://171.43.65.221:9901/tsfile/live/faacts/0127_2.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.43.65.221:9901/tsfile/live/faacts/0131_2.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://171.43.65.221:9901/tsfile/live/faacts/0130_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://171.43.65.221:9901/tsfile/live/faacts/0141_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.43.65.221:9901/tsfile/live/faacts/0142_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视,http://171.43.65.221:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-高清,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-高清,http://61.184.46.85:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-高清,http://61.184.46.85:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-高清,http://61.184.46.85:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5高清,http://61.184.46.85:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6高清,http://61.184.46.85:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-高清,http://61.184.46.85:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-高清,http://61.184.46.85:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-高清,http://61.184.46.85:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-高清,http://61.184.46.85:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-高清,http://61.184.46.85:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-高清,http://61.184.46.85:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-高清,http://61.184.46.85:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-高清,http://61.184.46.85:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.184.46.85:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
荆州新闻高清,http://61.184.46.85:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
荆州垄上,http://61.184.46.85:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视高清,http://61.184.46.85:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
湖北经视高清,http://61.184.46.85:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视高清,http://61.184.46.85:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北生活高清,http://61.184.46.85:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视高清,http://61.184.46.85:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视高清,http://61.184.46.85:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视高清,http://61.184.46.85:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视高清,http://61.184.46.85:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视高清,http://61.184.46.85:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视高清,http://61.184.46.85:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视高清,http://61.184.46.85:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://61.184.46.85:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视高清,http://61.184.46.85:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视高清,http://61.184.46.85:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视高清,http://61.184.46.85:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视高清,http://61.184.46.85:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视高清,http://61.184.46.85:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视高清,http://61.184.46.85:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视高清,http://61.184.46.85:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视高清,http://61.184.46.85:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
海南高清卫视,http://61.184.46.85:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
福建东南卫视,http://61.184.46.85:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球高清,http://61.184.46.85:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场高清,http://61.184.46.85:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场高清,http://61.184.46.85:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://61.184.46.85:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://61.184.46.85:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理高清,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实HD,http://61.184.46.85:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿HD,http://61.184.46.85:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通HD,http://61.184.46.85:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
测试,http://61.184.46.85:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
测试2,http://61.184.46.85:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000131
CCTV-2HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000357
CCTV-3,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000211
CCTV-4HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000409
CCTV-5,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000212
CCTV-6,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000213
CCTV-7HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000358
CCTV-8,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000214
CCTV-9HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000359
CCTV-10HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000360
CCTV-11HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000583
CCTV-12HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000361
CCTV-13,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000041
CCTV-14HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000362
CCTV-15HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000587
CCTVNEWS,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000127
CCTV-17HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000050000000000000580
CCTV-5＋HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000132
湖北卫视HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000194
湖北经视HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444588
湖北综合HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444593
湖北垄上HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444600
湖北公共HD,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/10000100000000050000000002444582
湖北影视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000168
湖北教育,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000170
湖北生活,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000169
美嘉购物,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000166
湖北经视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000165
湖北综合,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000164
湖北垄上,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000191
湖北公共,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000060000000000000172
浙江卫视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000048
东方卫视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000054
天津卫视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000071
山东卫视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000073
安徽卫视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000035
东南卫视,http://58.19.133.144:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000053
CCTV1-综合,http://58.19.133.216:9901/rtsp://111.48.34.138:1554/170000004112/00000001000000060000000000000131
CCTV2-财经,http://58.19.133.216:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000357
CCTV3-综艺,http://58.19.133.216:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000391
CCTV4-国际,http://58.19.133.216:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000409
CCTV5-体育,http://58.19.133.216:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000322
CCTV6-电影,http://58.19.133.216:9901/rtsp://111.48.34.138:1554/170000004112/99180001000000050000000000000392
